generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,actions
1305,-21.0,0.78600955,0.004130766,0,"[[1.5582834e-01 8.9904114e-07 8.4389895e-01 1.3791569e-09 4.4114170e-09
  2.7185850e-04]
 [8.9130938e-01 6.5664446e-04 4.4616219e-03 4.2458507e-04 5.8987777e-04
  1.0255787e-01]
 [9.3486136e-01 5.9914478e-04 3.5426696e-03 4.5341693e-04 6.0834119e-04
  5.9935167e-02]
 [9.4466126e-01 5.8384426e-04 3.3081127e-03 4.6152706e-04 6.1304559e-04
  5.0372198e-02]
 [9.4466126e-01 5.8384426e-04 3.3081127e-03 4.6152706e-04 6.1304559e-04
  5.0372198e-02]]",335.8345,2.6020429e-05,"[[-0.06234679]
 [-0.43781817]
 [-0.5025925 ]
 [-0.48416147]]"
1310,-21.0,0.54897577,0.009893337,0,"[[9.0212554e-01 4.7960708e-05 9.3212336e-02 1.6764629e-06 3.4592258e-06
  4.6091573e-03]
 [9.0821302e-01 7.0749811e-04 4.3310015e-03 4.7525411e-04 6.5868796e-04
  8.5614502e-02]
 [9.4039136e-01 6.5396720e-04 3.5185779e-03 5.0385133e-04 6.7797012e-04
  5.4254293e-02]
 [9.4800264e-01 6.4050156e-04 3.2841060e-03 5.1398820e-04 6.8523391e-04
  4.6873465e-02]
 [9.4800264e-01 6.4050156e-04 3.2841060e-03 5.1398820e-04 6.8523391e-04
  4.6873465e-02]]",372.10916,2.5955444e-05,"[[-0.4879718 ]
 [-0.4072215 ]
 [-0.45906284]
 [-0.439276  ]]"
1315,-21.0,0.62655747,0.009394103,0,"[[7.7298158e-01 5.9245153e-06 2.2509211e-01 3.7132029e-08 1.0594164e-07
  1.9202462e-03]
 [9.0500820e-01 4.6542814e-04 3.5675073e-03 2.8598658e-04 4.1687145e-04
  9.0256028e-02]
 [9.0500820e-01 4.6542814e-04 3.5675073e-03 2.8598658e-04 4.1687145e-04
  9.0256028e-02]
 [9.0500820e-01 4.6542814e-04 3.5675073e-03 2.8598658e-04 4.1687145e-04
  9.0256028e-02]
 [9.0500820e-01 4.6542814e-04 3.5675073e-03 2.8598658e-04 4.1687145e-04
  9.0256028e-02]]",366.42487,2.5890624e-05,"[[-0.06734894]
 [-0.40434545]
 [-0.40434545]
 [-0.40434545]]"
1320,-21.0,0.67014384,0.0016696274,0,"[[4.0361214e-01 4.7309501e-07 5.9573829e-01 2.2198217e-10 9.7833341e-10
  6.4917922e-04]
 [9.1351926e-01 4.2434302e-04 2.9872737e-03 2.5703094e-04 3.7589725e-04
  8.2436092e-02]
 [9.1351926e-01 4.2434302e-04 2.9872737e-03 2.5703094e-04 3.7589725e-04
  8.2436092e-02]
 [9.1351926e-01 4.2434302e-04 2.9872737e-03 2.5703094e-04 3.7589725e-04
  8.2436092e-02]
 [9.1351926e-01 4.2434302e-04 2.9872737e-03 2.5703094e-04 3.7589725e-04
  8.2436092e-02]]",362.91687,2.5825964e-05,"[[-0.24608266]
 [-0.3607163 ]
 [-0.3607163 ]
 [-0.3607163 ]]"
1325,-21.0,0.44429448,0.00964929,0,"[[4.3856877e-01 1.4252355e-07 5.6103212e-01 3.4327558e-11 2.0308916e-10
  3.9894698e-04]
 [9.2920983e-01 4.2842000e-04 2.7029389e-03 2.7563231e-04 3.9754619e-04
  6.6985585e-02]
 [9.2920983e-01 4.2842000e-04 2.7029389e-03 2.7563231e-04 3.9754619e-04
  6.6985585e-02]
 [9.2920983e-01 4.2842000e-04 2.7029389e-03 2.7563231e-04 3.9754619e-04
  6.6985585e-02]
 [9.2920983e-01 4.2842000e-04 2.7029389e-03 2.7563231e-04 3.9754619e-04
  6.6985585e-02]]",382.7884,2.5761467e-05,"[[ 0.11703336]
 [-0.3181715 ]
 [-0.3181715 ]
 [-0.3181715 ]]"
1330,-21.0,0.6419675,0.0018160852,0,"[[3.3414911e-03 1.8738422e-10 9.9664271e-01 4.1420758e-16 6.3371282e-15
  1.5744621e-05]
 [9.3215650e-01 3.3024800e-04 2.2984752e-03 1.9835279e-04 2.8767117e-04
  6.4728737e-02]
 [9.5874399e-01 2.9902472e-04 1.7760841e-03 2.1138671e-04 2.9366699e-04
  3.8675811e-02]
 [9.6463317e-01 2.9182865e-04 1.6399239e-03 2.1647252e-04 2.9675863e-04
  3.2921761e-02]
 [9.6463317e-01 2.9182865e-04 1.6399239e-03 2.1647252e-04 2.9675863e-04
  3.2921761e-02]]",376.40723,2.5697129e-05,"[[-0.37184936]
 [-0.39221296]
 [-0.43487456]
 [-0.4093716 ]]"
1335,-21.0,0.5871713,0.0012759623,0,"[[9.7334152e-05 4.7739872e-12 9.9990213e-01 1.6383010e-18 3.4952738e-17
  4.3586311e-07]
 [9.2087209e-01 3.3898107e-04 2.6631197e-03 1.8899192e-04 2.7985830e-04
  7.5656928e-02]
 [9.5580095e-01 3.0127785e-04 1.9725270e-03 2.0299516e-04 2.8658425e-04
  4.1435622e-02]
 [9.3228394e-01 3.2932314e-04 2.4223968e-03 1.9532257e-04 2.8470453e-04
  6.4484335e-02]
 [9.1597611e-01 3.4282653e-04 2.6723491e-03 1.9001811e-04 2.8264298e-04
  8.0536015e-02]]",345.96204,2.563295e-05,"[[-0.23351091]
 [-0.37723574]
 [-0.42278302]
 [-0.39696324]]"
1340,-21.0,0.51991916,0.009258009,0,"[[8.5363383e-05 9.6938846e-12 9.9991405e-01 7.2101033e-18 1.3736820e-16
  6.5375696e-07]
 [9.1197592e-01 3.8080852e-04 3.0232621e-03 2.1369461e-04 3.1860347e-04
  8.4087700e-02]
 [9.5129979e-01 3.3950509e-04 2.2445854e-03 2.2997062e-04 3.2648328e-04
  4.5559645e-02]
 [9.6026522e-01 3.2843990e-04 2.0393913e-03 2.3607780e-04 3.2963106e-04
  3.6801297e-02]
 [9.6026522e-01 3.2843990e-04 2.0393913e-03 2.3607780e-04 3.2963106e-04
  3.6801297e-02]]",364.8116,2.5568937e-05,"[[-0.26162854]
 [-0.36249977]
 [-0.40024665]
 [-0.36924094]]"
1345,-21.0,0.6354979,0.0028017652,0,"[[4.7065361e-04 3.9439238e-10 9.9951589e-01 2.5729013e-15 2.4802097e-14
  1.3489976e-05]
 [8.8504696e-01 4.1966717e-04 3.2788892e-03 2.3672840e-04 3.4430646e-04
  1.1067330e-01]
 [9.3780380e-01 3.7815681e-04 2.4369927e-03 2.5859903e-04 3.5979954e-04
  5.8762625e-02]
 [9.5016557e-01 3.6505758e-04 2.2117295e-03 2.6542664e-04 3.6366866e-04
  4.6628498e-02]
 [9.5016557e-01 3.6505758e-04 2.2117295e-03 2.6542664e-04 3.6366866e-04
  4.6628498e-02]]",365.90878,2.550508e-05,"[[-0.32362694]
 [-0.3428287 ]
 [-0.36853355]
 [-0.3383498 ]]"
1350,-21.0,0.58285296,0.0015053771,0,"[[3.6409937e-04 5.0218973e-10 9.9957997e-01 3.8783102e-15 3.7780078e-14
  5.5840173e-05]
 [8.3077103e-01 6.1205582e-04 4.7851652e-03 3.3867874e-04 4.8307260e-04
  1.6301011e-01]
 [8.3077103e-01 6.1205582e-04 4.7851652e-03 3.3867874e-04 4.8307260e-04
  1.6301011e-01]
 [7.8158432e-01 6.0622185e-04 5.3449427e-03 3.0791844e-04 4.4927638e-04
  2.1170738e-01]
 [8.3396327e-01 6.0874998e-04 4.6000862e-03 3.4182461e-04 4.8658051e-04
  1.5999958e-01]]",381.05087,2.5441384e-05,"[[-0.38947967]
 [-0.35227916]
 [-0.35227916]
 [-0.36868292]]"
1355,-21.0,0.62116313,0.0024713026,0,"[[5.4477578e-06 3.5804656e-12 9.9999011e-01 1.2676194e-18 1.7856679e-17
  4.4359617e-06]
 [7.5405782e-01 6.8678200e-04 6.0292212e-03 3.4413126e-04 4.9477082e-04
  2.3838732e-01]
 [8.6780292e-01 6.5841019e-04 4.8246961e-03 3.9982345e-04 5.5178232e-04
  1.2576230e-01]
 [8.9601517e-01 6.4063864e-04 4.4076103e-03 4.1350062e-04 5.6195492e-04
  9.7961083e-02]
 [8.9601517e-01 6.4063864e-04 4.4076103e-03 4.1350062e-04 5.6195492e-04
  9.7961083e-02]]",349.5077,2.5377845e-05,"[[-0.53533673]
 [-0.34868878]
 [-0.3984932 ]
 [-0.38210505]]"
1360,-21.0,0.58021086,0.0041857846,0,"[[8.16593729e-06 1.07743350e-12 9.99987602e-01 6.76100274e-20
  1.10709471e-18 4.16188459e-06]
 [7.73905635e-01 6.74522715e-04 5.27801551e-03 3.43017367e-04
  4.86722332e-04 2.19312161e-01]
 [8.77080381e-01 6.40882587e-04 4.24245838e-03 3.94298579e-04
  5.37972548e-04 1.17103964e-01]
 [9.03959036e-01 6.21121901e-04 3.86537518e-03 4.08018968e-04
  5.48197248e-04 9.05982852e-02]
 [9.03959036e-01 6.21121901e-04 3.86537518e-03 4.08018968e-04
  5.48197248e-04 9.05982852e-02]]",355.92963,2.5314464e-05,"[[ 0.1851339 ]
 [-0.343072  ]
 [-0.39001057]
 [-0.37031475]]"
1365,-21.0,0.66967934,0.0020450181,0,"[[7.3613948e-05 4.7450672e-12 9.9992561e-01 1.0773880e-18 1.5987590e-17
  6.6292586e-07]
 [8.3800042e-01 5.0002435e-04 4.2476137e-03 2.5344809e-04 3.6861713e-04
  1.5662986e-01]
 [9.1381878e-01 4.5940798e-04 3.2585573e-03 2.8302320e-04 3.9409802e-04
  8.1786171e-02]
 [9.3334126e-01 4.4148645e-04 2.9295441e-03 2.9160111e-04 3.9922941e-04
  6.2596858e-02]
 [9.3334126e-01 4.4148645e-04 2.9295441e-03 2.9160111e-04 3.9922941e-04
  6.2596858e-02]]",346.20422,2.5251247e-05,"[[-0.35387373]
 [-0.36237937]
 [-0.41281724]
 [-0.3942114 ]]"
1370,-21.0,0.5316993,0.0010417971,0,"[[4.7422296e-04 4.1487764e-12 9.9952567e-01 1.1953887e-18 2.1533123e-17
  7.2966657e-08]
 [8.6101699e-01 3.9333929e-04 3.6114147e-03 1.8895253e-04 2.8818636e-04
  1.3450107e-01]
 [9.2882192e-01 3.5850942e-04 2.7153990e-03 2.1232311e-04 3.0696185e-04
  6.7584798e-02]
 [9.4691688e-01 3.4329164e-04 2.4121187e-03 2.2068438e-04 3.1205328e-04
  4.9794976e-02]
 [9.4691688e-01 3.4329164e-04 2.4121187e-03 2.2068438e-04 3.1205328e-04
  4.9794976e-02]]",355.4992,2.5188183e-05,"[[ 0.22199725]
 [-0.34091663]
 [-0.39413953]
 [-0.36871022]]"
1375,-21.0,0.56330544,0.0045230784,0,"[[7.7083893e-03 8.1898260e-10 9.9228436e-01 6.1039219e-15 6.6350049e-14
  7.3538563e-06]
 [8.4799749e-01 4.8953283e-04 3.9898627e-03 2.5170250e-04 3.7791708e-04
  1.4689340e-01]
 [8.4799749e-01 4.8953283e-04 3.9898627e-03 2.5170250e-04 3.7791708e-04
  1.4689340e-01]
 [8.0542666e-01 4.8305275e-04 4.3412810e-03 2.2954031e-04 3.5312542e-04
  1.8916628e-01]
 [8.6009622e-01 4.8510998e-04 3.7117193e-03 2.5998129e-04 3.8652262e-04
  1.3506046e-01]]",361.25897,2.5125279e-05,"[[-0.37506598]
 [-0.33329785]
 [-0.33329785]
 [-0.3394824 ]]"
1380,-21.0,0.46418422,0.0053952634,0,"[[3.5297047e-02 1.3231399e-09 9.6469629e-01 1.0925359e-14 1.1925061e-13
  6.6756397e-06]
 [8.5574943e-01 3.3860587e-04 3.0258619e-03 1.6248487e-04 2.5352233e-04
  1.4047010e-01]
 [9.3232322e-01 3.1106020e-04 2.2213273e-03 1.9071119e-04 2.7754821e-04
  6.4676158e-02]
 [9.5190907e-01 2.9654009e-04 1.9574596e-03 1.9959232e-04 2.8222939e-04
  4.5355123e-02]
 [9.5190907e-01 2.9654009e-04 1.9574596e-03 1.9959232e-04 2.8222939e-04
  4.5355123e-02]]",347.09106,2.506253e-05,"[[-0.33794457]
 [-0.32588306]
 [-0.37033224]
 [-0.33087987]]"
1385,-21.0,0.67928755,0.0012790964,0,"[[8.9850342e-03 2.1350421e-09 9.9100131e-01 3.2684525e-14 3.5640631e-13
  1.3667815e-05]
 [7.9015273e-01 3.5473413e-04 3.4635763e-03 1.5831192e-04 2.5099097e-04
  2.0561965e-01]
 [7.9015273e-01 3.5473413e-04 3.4635763e-03 1.5831192e-04 2.5099097e-04
  2.0561965e-01]
 [7.1939373e-01 3.3929228e-04 3.8045237e-03 1.3591883e-04 2.2303604e-04
  2.7610350e-01]
 [8.0794430e-01 3.5315039e-04 3.2827074e-03 1.6387175e-04 2.5736404e-04
  1.8799846e-01]]",349.1495,2.4999938e-05,"[[-0.40147322]
 [-0.3346265 ]
 [-0.3346265 ]
 [-0.34612828]]"
1390,-21.0,0.46891433,0.00829107,0,"[[2.1966291e-03 1.6567119e-10 9.9780041e-01 4.6504099e-16 6.5750407e-15
  2.9854311e-06]
 [7.8232616e-01 3.2832517e-04 3.0402788e-03 1.4588745e-04 2.3106368e-04
  2.1392830e-01]
 [9.0693283e-01 3.0826108e-04 2.2571918e-03 1.7983351e-04 2.6347063e-04
  9.0058409e-02]
 [9.3692625e-01 2.9319638e-04 1.9891928e-03 1.8948840e-04 2.6905831e-04
  6.0332853e-02]
 [9.3692625e-01 2.9319638e-04 1.9891928e-03 1.8948840e-04 2.6905831e-04
  6.0332853e-02]]",340.8099,2.49375e-05,"[[-0.0398514 ]
 [-0.31929857]
 [-0.3580398 ]
 [-0.3138311 ]]"
1395,-21.0,0.5837724,0.0007415178,0,"[[1.19707305e-02 9.64151314e-10 9.88020122e-01 4.75459202e-15
  5.09797858e-14 9.13139684e-06]
 [7.85230935e-01 3.50593880e-04 3.10761668e-03 1.57794624e-04
  2.46453506e-04 2.10906625e-01]
 [9.05645132e-01 3.27400368e-04 2.31853849e-03 1.91888219e-04
  2.79118743e-04 9.12378803e-02]
 [8.23759854e-01 3.49524082e-04 2.89212936e-03 1.69807317e-04
  2.59836786e-04 1.72568783e-01]
 [7.71193087e-01 3.47788271e-04 3.12241283e-03 1.54736947e-04
  2.43112430e-04 2.24938899e-01]]",336.47238,2.4875222e-05,"[[ 0.03917355]
 [-0.30193862]
 [-0.33887425]
 [-0.3219151 ]]"
1400,-21.0,0.6319553,0.0014615543,0,"[[3.8694475e-02 3.4659129e-09 9.6128494e-01 2.8900276e-14 2.3790602e-13
  2.0554173e-05]
 [7.6690823e-01 3.6935159e-04 3.2402915e-03 1.6317419e-04 2.5212634e-04
  2.2906679e-01]
 [8.9953321e-01 3.4687732e-04 2.4050393e-03 2.0140258e-04 2.9035428e-04
  9.7223088e-02]
 [9.3420738e-01 3.2653686e-04 2.0709885e-03 2.1221265e-04 2.9652088e-04
  6.2886335e-02]
 [9.3420738e-01 3.2653686e-04 2.0709885e-03 2.1221265e-04 2.9652088e-04
  6.2886335e-02]]",342.25677,2.4813096e-05,"[[-0.15935954]
 [-0.30484053]
 [-0.3427988 ]
 [-0.29653308]]"
1405,-21.0,0.56189394,0.00235631,0,"[[4.6111615e-03 4.3566195e-10 9.9538428e-01 1.4545486e-15 1.3712841e-14
  4.4942708e-06]
 [7.1727043e-01 3.6836762e-04 3.6049045e-03 1.5383177e-04 2.3909990e-04
  2.7836338e-01]
 [8.7606370e-01 3.5831225e-04 2.7516505e-03 1.9692436e-04 2.8618652e-04
  1.2034319e-01]
 [9.2181998e-01 3.3745001e-04 2.3655584e-03 2.0880290e-04 2.9398507e-04
  7.4974172e-02]
 [9.2181998e-01 3.3745001e-04 2.3655584e-03 2.0880290e-04 2.9398507e-04
  7.4974172e-02]]",342.6492,2.4751129e-05,"[[-0.28497842]
 [-0.31174237]
 [-0.3563438 ]
 [-0.31270772]]"
1410,-21.0,0.64179164,0.0016250934,0,"[[1.1669823e-02 6.6551920e-10 9.8832649e-01 3.5387527e-15 3.0326937e-14
  3.7034024e-06]
 [6.8928039e-01 3.1539905e-04 3.5056844e-03 1.2370302e-04 1.9565409e-04
  3.0657917e-01]
 [8.7090611e-01 3.1516101e-04 2.6784218e-03 1.6543735e-04 2.4407166e-04
  1.2569077e-01]
 [7.4630994e-01 3.2299320e-04 3.3089677e-03 1.3779016e-04 2.1375233e-04
  2.4970661e-01]
 [6.9053453e-01 3.1182700e-04 3.4716264e-03 1.2375318e-04 1.9605327e-04
  3.0536214e-01]]",346.6382,2.4689316e-05,"[[-0.31267056]
 [-0.32807416]
 [-0.38429233]
 [-0.33570883]]"
1415,-21.0,0.65704685,0.0009638759,0,"[[2.47768927e-02 1.32100935e-08 9.75170553e-01 5.98741759e-13
  3.81845163e-12 5.25298892e-05]
 [6.71293437e-01 3.62084509e-04 4.25417302e-03 1.46226681e-04
  2.31065191e-04 3.23712975e-01]
 [6.71293437e-01 3.62084509e-04 4.25417302e-03 1.46226681e-04
  2.31065191e-04 3.23712975e-01]
 [6.23680413e-01 3.39231425e-04 4.44580568e-03 1.29028092e-04
  2.08027894e-04 3.71197522e-01]
 [7.53867984e-01 3.69276764e-04 3.88894160e-03 1.66249127e-04
  2.56696658e-04 2.41450876e-01]]",374.97748,2.4627656e-05,"[[-0.24958967]
 [-0.3131288 ]
 [-0.3131288 ]
 [-0.30585068]]"
1420,-21.0,0.57008576,0.0011753975,0,"[[1.7526122e-02 8.0010798e-09 9.8215842e-01 1.5745505e-13 9.7409288e-13
  3.1547318e-04]
 [5.7480919e-01 3.2048969e-04 3.6295881e-03 1.2400317e-04 1.9130415e-04
  4.2092541e-01]
 [8.1601316e-01 3.5582721e-04 3.0316829e-03 1.8645656e-04 2.6921331e-04
  1.8014365e-01]
 [8.9294553e-01 3.4268718e-04 2.5716510e-03 2.0681706e-04 2.8859699e-04
  1.0364470e-01]
 [8.9294553e-01 3.4268718e-04 2.5716510e-03 2.0681706e-04 2.8859699e-04
  1.0364470e-01]]",354.48032,2.456615e-05,"[[ 0.01328352]
 [-0.32003582]
 [-0.38693318]
 [-0.33717376]]"
1425,-21.0,0.5717429,0.0028660523,0,"[[2.34500542e-02 1.58951003e-08 9.75544214e-01 8.26240606e-13
  4.44145979e-12 1.00570382e-03]
 [5.52130878e-01 2.72882695e-04 3.37772095e-03 1.05484040e-04
  1.61224511e-04 4.43951786e-01]
 [5.52130878e-01 2.72882695e-04 3.37772095e-03 1.05484040e-04
  1.61224511e-04 4.43951786e-01]
 [5.07518649e-01 2.50160578e-04 3.39761144e-03 9.27674337e-05
  1.43840618e-04 4.88597035e-01]
 [8.22573006e-01 2.92750658e-04 2.98935622e-02 5.77599931e-05
  1.02048405e-04 1.47080883e-01]]",332.44223,2.4504798e-05,"[[-0.34014294]
 [-0.32416928]
 [-0.32416928]
 [-0.32199836]]"
1430,-21.0,0.6545355,0.0023680478,0,"[[5.3414762e-02 2.5679492e-08 9.4579214e-01 2.0857972e-12 9.7716141e-12
  7.9305377e-04]
 [5.8850747e-01 2.3011296e-04 2.8867368e-03 9.1752896e-05 1.4028819e-04
  4.0814358e-01]
 [8.0835479e-01 2.5903538e-04 2.4132575e-03 1.3541951e-04 1.9551003e-04
  1.8864198e-01]
 [8.9339972e-01 2.5280553e-04 2.0038607e-03 1.5413052e-04 2.1414871e-04
  1.0397529e-01]
 [8.9339972e-01 2.5280553e-04 2.0038607e-03 1.5413052e-04 2.1414871e-04
  1.0397529e-01]]",344.62958,2.44436e-05,"[[-0.3209368]
 [-0.3243147]
 [-0.4016032]
 [-0.3519973]]"
1435,-21.0,0.63422835,0.002005376,0,"[[6.15489185e-02 1.34266624e-08 9.37058866e-01 4.69273112e-13
  2.46906510e-12 1.39217742e-03]
 [5.90571046e-01 1.93187007e-04 2.40422040e-03 7.41214681e-05
  1.14987626e-04 4.06642467e-01]
 [8.13050032e-01 2.18295725e-04 2.03779549e-03 1.10259301e-04
  1.61321223e-04 1.84422404e-01]
 [9.03529286e-01 2.11390972e-04 1.65709283e-03 1.27477106e-04
  1.78357572e-04 9.42964181e-02]
 [9.03529286e-01 2.11390972e-04 1.65709283e-03 1.27477106e-04
  1.78357572e-04 9.42964181e-02]]",360.95898,2.4382554e-05,"[[-0.34131104]
 [-0.3490479 ]
 [-0.4323964 ]
 [-0.3833112 ]]"
1440,-21.0,0.58678335,0.002858157,0,"[[6.73177779e-01 2.97947452e-07 3.21184367e-01 7.61444380e-11
  2.75444278e-10 5.63757913e-03]
 [6.21082187e-01 2.31823273e-04 2.32948666e-03 9.22734980e-05
  1.40074902e-04 3.76124173e-01]
 [8.21267426e-01 2.56653031e-04 2.02937424e-03 1.32918794e-04
  1.90775638e-04 1.76122829e-01]
 [6.68481469e-01 2.40821915e-04 2.28589005e-03 1.01761456e-04
  1.52575521e-04 3.28737438e-01]
 [8.71349573e-01 2.31154860e-04 1.36740236e-02 5.33848470e-05
  9.00098530e-05 1.14601813e-01]]",340.96002,2.4321662e-05,"[[-0.31205273]
 [-0.32885736]
 [-0.40904427]
 [-0.34451258]]"
1445,-21.0,0.5674102,0.0013989058,0,"[[6.1471993e-01 2.6132568e-07 3.8038588e-01 5.4682488e-11 2.1047074e-10
  4.8939544e-03]
 [6.7980433e-01 2.2905330e-04 2.2870931e-03 9.3554598e-05 1.4220020e-04
  3.1744379e-01]
 [8.5355508e-01 2.4084594e-04 1.8905547e-03 1.2844734e-04 1.8405990e-04
  1.4400104e-01]
 [9.2220581e-01 2.2877309e-04 1.5701063e-03 1.4452403e-04 1.9852600e-04
  7.5652279e-02]
 [9.2220581e-01 2.2877309e-04 1.5701063e-03 1.4452403e-04 1.9852600e-04
  7.5652279e-02]]",345.05713,2.426092e-05,"[[-0.13451366]
 [-0.31221157]
 [-0.3856679 ]
 [-0.33296272]]"
1450,-21.0,0.5400157,0.002309583,0,"[[9.1056627e-01 2.2912300e-07 8.7114632e-02 7.4216730e-11 2.5947403e-10
  2.3188666e-03]
 [7.8371674e-01 2.1539253e-04 1.8311327e-03 9.7460266e-05 1.4491144e-04
  2.1399443e-01]
 [9.0734011e-01 1.8226974e-04 2.2680668e-02 2.9477196e-05 5.2460451e-05
  6.9714926e-02]
 [9.2962861e-01 8.5060055e-05 5.8143914e-02 5.7353836e-06 1.0794070e-05
  1.2125798e-02]
 [9.5286053e-01 8.9749388e-05 3.8227305e-02 8.1401367e-06 1.4387413e-05
  8.7998044e-03]]",341.44208,2.420033e-05,"[[-0.33162045]
 [-0.31324038]
 [-0.35539213]
 [-0.45755765]]"
